lowest_taxon,transient,genus,site_code,collection_date,max_forklength,my_rep,carbon,nitrogen,sulfur,c_percent,n_percent,s_percent,order,family,species,guild,transient_type,is_diadromous,id
Baetidae,NA,NA,LN,2020-01-15,NA,1,-25.32140365,7.369365815,NA,46.38,13.12,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,108
Chironomidae,NA,NA,LN,2020-01-15,NA,2,-25.00533207,8.159793581,NA,41.63,8.98,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,109
Chironomidae,NA,NA,LN,2020-01-15,NA,3,-25.98530888,8.370560708,NA,43.31,9.48,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,110
Chironomidae,NA,NA,LN,2020-01-15,NA,4,-24.9392548,8.543006539,NA,42.33,10.54,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,111
Chironomidae,NA,NA,LN,2020-01-15,NA,5,-26.13169546,7.545644394,NA,43.48,9.8,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,112
Corixidae,NA,NA,LN,2020-01-15,NA,1,-23.50085182,6.738888753,NA,44.19,11.62,NA,Hemiptera,Corixidae,NA,Invertebrate,Freshwater,NA,113
Dysticidae,NA,NA,LN,2020-01-15,NA,1,-20.8060953,8.864916702,NA,43.85,11.96,NA,Coleoptera,Dytiscidae,NA,Invertebrate,Freshwater,NA,114
Dysticidae,NA,NA,LN,2020-01-15,NA,2,-21.129788,9.106754768,NA,42.8,11.73,NA,Coleoptera,Dytiscidae,NA,Invertebrate,Freshwater,NA,115
Hyalellidae,NA,NA,LN,2020-01-15,NA,1,-22.45983214,9.205561573,NA,44.2,11.76,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,116
Baetidae,NA,NA,MR,2020-01-15,NA,1,-34.9144379,9.740498505,NA,44.55,12.19,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,117
Baetidae,NA,NA,MR,2020-01-15,NA,2,-26.48192021,-4.582249294,NA,59.47,13.94,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,118
Chironomidae,NA,NA,MR,2020-01-15,NA,1,-34.04061977,10.85122684,NA,42.22,10.11,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,119
Coenagrionidae,NA,NA,MR,2020-01-15,NA,2,-33.31388218,11.58560671,NA,45.37,12.18,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,120
Coenagrionidae,NA,NA,MR,2020-01-15,NA,3,-33.20097752,11.26405475,NA,44.18,11.85,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,121
Gomphidae,NA,NA,MR,2020-01-15,NA,1,-27.74129659,6.606172037,NA,38.8,9.94,NA,Odonata,Gomphidae,NA,Invertebrate,Freshwater,NA,122
Gyrinidae,NA,NA,MR,2020-01-15,NA,2,-32.20437773,12.95924537,NA,48.76,11.65,NA,Coleoptera,Gyrinidae,NA,Invertebrate,Freshwater,NA,123
Gyrinidae,NA,NA,MR,2020-01-15,NA,3,-31.66623776,12.83215598,NA,47.81,11.66,NA,Coleoptera,Gyrinidae,NA,Invertebrate,Freshwater,NA,124
Hyalellidae,NA,NA,MR,2020-01-15,NA,1,-33.47903441,9.356404639,NA,40.05,10.19,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,125
Hyalellidae,NA,NA,MR,2020-01-15,NA,2,-33.56855639,9.360447732,NA,40.34,10.35,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,126
Hyalellidae,NA,NA,MR,2020-01-15,NA,3,-33.94190372,9.497912906,NA,38.94,9.85,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,127
Hyalellidae,NA,NA,MR,2020-01-15,NA,4,-33.49124196,9.416040266,NA,39.77,10.07,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,128
Hyalellidae,NA,NA,MR,2020-01-15,NA,5,-33.37425301,9.573720906,NA,39.75,10.22,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,129
Hydrophilidae,NA,NA,MR,2020-01-15,NA,1,-34.95411241,10.24285285,NA,46.52,11.79,NA,Coleoptera,Hydrophilidae,NA,Invertebrate,Freshwater,NA,130
Naucoridae,NA,NA,MR,2020-01-15,NA,2,-22.30110044,7.95781514,NA,48.29,12.24,NA,Hemiptera,Naucoridae,NA,Invertebrate,Freshwater,NA,131
Physidae,NA,NA,MR,2020-01-15,NA,1,-28.86865271,7.718951841,NA,33.31,8.24,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,132
Physidae,NA,NA,MR,2020-01-15,NA,2,-29.19113528,7.616863734,NA,33.98,8.41,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,133
Physidae,NA,NA,MR,2020-01-15,NA,3,-29.59805334,7.570368161,NA,37.6,9.41,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,134
Physidae,NA,NA,MR,2020-01-15,NA,4,-29.52073891,7.602712908,NA,36.06,8.9,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,135
Baetidae,NA,NA,PD,2020-01-15,NA,1,-32.32177054,2.575103231,NA,44.2,11.87,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,136
Baetidae,NA,NA,PD,2020-01-15,NA,2,-32.15992419,2.504271998,NA,43.3,11.57,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,137
Coenagrionidae,NA,NA,PD,2020-01-15,NA,1,-31.06425403,4.872811291,NA,44.98,12.62,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,138
Coenagrionidae,NA,NA,PD,2020-01-15,NA,2,-30.36108521,4.849686409,NA,46.33,13.06,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,139
Coenagrionidae,NA,NA,PD,2020-01-15,NA,3,-30.90606656,4.798409496,NA,46.49,13.13,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,140
Coenagrionidae,NA,NA,PD,2020-01-15,NA,4,-30.62132911,5.155337028,NA,44.96,12.71,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,141
Elmidae,NA,NA,PD,2020-01-15,NA,1,-21.32909094,4.781317192,NA,49.06,10.93,NA,Coleoptera,Elmidae,NA,Invertebrate,Freshwater,NA,142
Elmidae,NA,NA,PD,2020-01-15,NA,1,-27.59331476,3.558714717,NA,48.05,11.73,NA,Coleoptera,Elmidae,NA,Invertebrate,Freshwater,NA,143
Gomphidae,NA,NA,PD,2020-01-15,NA,1,-32.46344772,3.838224164,NA,45.02,12,NA,Odonata,Gomphidae,NA,Invertebrate,Freshwater,NA,144
Haliplidae,NA,NA,PD,2020-01-15,NA,1,-17.41522676,4.45455255,NA,46.54,11.3,NA,Coleoptera,Haliplidae,NA,Invertebrate,Freshwater,NA,145
Haliplidae,NA,NA,PD,2020-01-15,NA,2,-16.38649792,4.553084657,NA,48.63,11.44,NA,Coleoptera,Haliplidae,NA,Invertebrate,Freshwater,NA,146
Hyalellidae,NA,NA,PD,2020-01-15,NA,1,-29.04573007,6.417167724,NA,41.42,10.88,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,147
Hyalellidae,NA,NA,PD,2020-01-15,NA,2,-28.25835703,8.190367308,NA,46.89,12.47,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,148
Melanoides,NA,NA,PD,2020-01-15,NA,2,-15.71715431,3.356270541,NA,15.07,1,NA,Neotaenioglossa,Thiaridae,NA,Invertebrate,Freshwater,NA,149
Melanoides,NA,NA,PD,2020-01-15,NA,3,-13.97167213,2.583198229,NA,14.17,0.71,NA,Neotaenioglossa,Thiaridae,NA,Invertebrate,Freshwater,NA,150
Melanoides,NA,NA,PD,2020-01-15,NA,4,-15.05235505,3.856136669,NA,14.98,0.9,NA,Neotaenioglossa,Thiaridae,NA,Invertebrate,Freshwater,NA,151
Melanoides,NA,NA,PD,2020-01-15,NA,5,-28.55423331,3.392698032,NA,28.9,6.54,NA,Neotaenioglossa,Thiaridae,NA,Invertebrate,Freshwater,NA,152
Baetidae,NA,NA,PL,2020-01-15,NA,1,-25.72622793,12.34728293,NA,39.63,11.13,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,153
Chironomidae,NA,NA,PL,2020-01-15,NA,1,-25.72826252,12.31392741,NA,43.09,11.95,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,154
Corbicula,NA,NA,PL,2020-01-15,NA,1,-25.47088684,13.05280272,NA,41.06,12.2,NA,Veneroida,Corbiculidae,NA,Invertebrate,Freshwater,NA,155
Corbicula,NA,NA,PL,2020-01-15,NA,2,-25.51259594,12.81729253,NA,40.13,11.74,NA,Veneroida,Corbiculidae,NA,Invertebrate,Freshwater,NA,156
Hyalellidae,NA,NA,PL,2020-01-15,NA,1,-24.04463902,12.08953573,NA,33.39,8.05,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,157
Hyalellidae,NA,NA,PL,2020-01-15,NA,2,-24.19825059,12.2765288,NA,35.08,8.51,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,158
Hyalellidae,NA,NA,PL,2020-01-15,NA,3,-23.93782302,12.31190586,NA,34.98,8.42,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,159
Hyalellidae,NA,NA,PL,2020-01-15,NA,4,-23.76284825,12.1249128,NA,32.17,7.79,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,160
Hydropsychidae,NA,NA,PL,2020-01-15,NA,1,-25.62551571,13.7128377,NA,37.57,10.74,NA,Trichoptera,Hydropsychidae,NA,Invertebrate,Freshwater,NA,161
Hydropsychidae,NA,NA,PL,2020-01-15,NA,2,-26.44443832,13.43588581,NA,43.32,11.95,NA,Trichoptera,Hydropsychidae,NA,Invertebrate,Freshwater,NA,162
Physidae,NA,NA,PL,2020-01-15,NA,1,-31.03752601,10.36818874,NA,45.31,13.14,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,163
Physidae,NA,NA,PL,2020-01-15,NA,2,-28.83203008,10.54709562,NA,31.76,9.11,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,164
Simaliidae,NA,NA,PL,2020-01-15,NA,1,-25.60002754,12.4023644,NA,40.71,11.57,NA,NA,NA,NA,Invertebrate,Freshwater,NA,165
Elmidae,NA,NA,SF,2020-01-15,NA,1,-29.78526044,9.768279548,NA,48.4,12.02,NA,Coleoptera,Elmidae,NA,Invertebrate,Freshwater,NA,166
Gomphidae,NA,NA,SF,2020-01-15,NA,1,-27.40037912,9.642222654,NA,33.5,8.68,NA,Odonata,Gomphidae,NA,Invertebrate,Freshwater,NA,167
Chironomidae,NA,NA,TR,2020-01-15,NA,1,-21.34363449,14.17119474,NA,40.62,10.08,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,168
Coenagrionidae,NA,NA,TR,2020-01-15,NA,1,-18.96383604,18.15156723,NA,45.94,12.86,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,169
Hyalellidae,NA,NA,TR,2020-01-15,NA,1,-21.28060694,14.74702263,NA,39.73,9.97,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,170
Hyalellidae,NA,NA,TR,2020-01-15,NA,2,-21.23892743,15.27242777,NA,38.6,9.76,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,171
Baetidae,NA,NA,UN,2020-01-15,NA,1,-28.84412266,10.80164498,NA,45.99,11.5,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,172
Baetidae,NA,NA,UN,2020-01-15,NA,2,-28.07484032,10.86640497,NA,46.11,11.78,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,173
Baetidae,NA,NA,UN,2020-01-15,NA,3,-28.42209294,10.76015812,NA,45.09,11.32,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,174
Baetidae,NA,NA,UN,2020-01-15,NA,4,-28.30429338,10.1995795,NA,46.31,11.54,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,175
Baetidae,NA,NA,UN,2020-01-15,NA,5,-27.9508947,10.69641001,NA,44.56,11.33,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,176
Belastomatidae,NA,NA,UN,2020-01-15,NA,2,-27.79785934,11.9999908,NA,46.46,12.15,NA,Hemiptera,Belastomatidae,NA,Invertebrate,Freshwater,NA,177
Belastomatidae,NA,NA,UN,2020-01-15,NA,3,-27.79684277,11.72468254,NA,49.43,12.67,NA,Hemiptera,Belastomatidae,NA,Invertebrate,Freshwater,NA,178
Chironomidae,NA,NA,UN,2020-01-15,NA,1,-30.93786683,12.26832289,NA,45.87,10.83,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,179
Chironomidae,NA,NA,UN,2020-01-15,NA,2,-31.2694994,12.51140657,NA,44.46,10.18,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,180
Coenagrionidae,NA,NA,UN,2020-01-15,NA,2,-28.85026873,12.493499570000001,NA,45.87,12.24,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,181
Coenagrionidae,NA,NA,UN,2020-01-15,NA,3,-28.85641479,12.72117139,NA,44.06,12.28,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,182
Coenagrionidae,NA,NA,UN,2020-01-15,NA,4,-28.94758141,12.52082019,NA,46.72,12.48,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,183
Coenagrionidae,NA,NA,UN,2020-01-15,NA,5,-28.39033827,12.47123833,NA,43.54,11.63,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,184
Corixidae,NA,NA,UN,2020-01-15,NA,1,-30.63918214,10.53369701,NA,85.72,23.03,NA,Hemiptera,Corixidae,NA,Invertebrate,Freshwater,NA,185
Elmidae,NA,NA,UN,2020-01-15,NA,1,-24.39945429,10.10913739,NA,42.85,11.41,NA,Coleoptera,Elmidae,NA,Invertebrate,Freshwater,NA,186
Gomphidae,NA,NA,UN,2020-01-15,NA,2,-26.3249819,10.54333484,NA,46.7,10.35,NA,Odonata,Gomphidae,NA,Invertebrate,Freshwater,NA,187
Gomphidae,NA,NA,UN,2020-01-15,NA,3,-26.715571,10.98584678,NA,49.16,11.46,NA,Odonata,Gomphidae,NA,Invertebrate,Freshwater,NA,188
Hyalellidae,NA,NA,UN,2020-01-15,NA,2,-26.44276693,9.720882156,NA,38.8,10.23,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,189
Melanoides,NA,NA,UN,2020-01-15,NA,1,-26.78502782,10.5193043,NA,39.44,9.57,NA,Neotaenioglossa,Thiaridae,NA,Invertebrate,Freshwater,NA,190
Melanoides,NA,NA,UN,2020-01-15,NA,2,-25.61239941,10.43484821,NA,37.19,8.15,NA,Neotaenioglossa,Thiaridae,NA,Invertebrate,Freshwater,NA,191
Naucoridae,NA,NA,UN,2020-01-15,NA,2,-26.67793611,10.76610281,NA,52.34,12.34,NA,Hemiptera,Naucoridae,NA,Invertebrate,Freshwater,NA,192
Naucoridae,NA,NA,UN,2020-01-15,NA,3,-25.46548245,10.24496687,NA,50.39,12.09,NA,Hemiptera,Naucoridae,NA,Invertebrate,Freshwater,NA,193
Physidae,NA,NA,UN,2020-01-15,NA,2,-25.92166986,10.30751516,NA,35.32,9.48,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,194
Physidae,NA,NA,UN,2020-01-15,NA,3,-25.97660286,9.992817624,NA,32.84,8.18,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,195
Physidae,NA,NA,UN,2020-01-15,NA,4,-25.72533524,10.06140555,NA,33.43,8.41,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,196
Physidae,NA,NA,UN,2020-01-15,NA,5,-25.78332007,10.34483506,NA,43.04,10.96,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,197
Chironomidae,NA,NA,WM,2020-01-15,NA,1,-28.06521816,9.851981326,NA,35.36,7.18,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,198
Elmidae,NA,NA,WM,2020-01-15,NA,1,-37.23267756,10.17972925,NA,48.13,11.46,NA,Coleoptera,Elmidae,NA,Invertebrate,Freshwater,NA,199
Elmidae,NA,NA,WM,2020-01-15,NA,2,-34.12297936,10.62849179,NA,50.02,11.68,NA,Coleoptera,Elmidae,NA,Invertebrate,Freshwater,NA,200
Elmidae,NA,NA,WM,2020-01-15,NA,1,-30.20205556,8.886889746,NA,43.82,10.29,NA,Coleoptera,Elmidae,NA,Invertebrate,Freshwater,NA,201
Hyalellidae,NA,NA,WM,2020-01-15,NA,1,-30.08819933,8.867729098,NA,42.23,7.89,NA,Amphipoda,Hyalellidae,NA,Invertebrate,Freshwater,NA,202
Physidae,NA,NA,WM,2020-01-15,NA,1,-30.50906074,8.78201041,NA,37.66,9.58,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,203
Physidae,NA,NA,WM,2020-01-15,NA,2,-29.33593498,9.359855212,NA,37.42,9.24,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,204
Physidae,NA,NA,WM,2020-01-15,NA,3,-29.37659792,9.261026607,NA,34.29,8.7,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,205
Physidae,NA,NA,WM,2020-01-15,NA,4,-28.65483076,9.353804481,NA,36.99,9.31,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,206
Physidae,NA,NA,WM,2020-01-15,NA,5,-28.83171454,9.195477022,NA,35.44,8.47,NA,Basommatophora,Physidae,NA,Invertebrate,Freshwater,NA,207
Velliidae,NA,NA,WM,2020-01-15,NA,1,-27.97067683,11.69846271,NA,46.83,11.85,NA,Hemiptera,Veliidae,NA,Invertebrate,Freshwater,NA,208
Velliidae,NA,NA,WM,2020-01-15,NA,2,-27.86901949,11.54618598,NA,45.35,11.41,NA,Hemiptera,Veliidae,NA,Invertebrate,Freshwater,NA,209
Baetidae,NA,NA,AR,2020-05-15,NA,1,-29.00300144895303,14.446341599461322,NA,41.5,12.01,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,210
Baetidae,NA,NA,GC,2020-05-15,NA,1,-31.665838850018,6.930640713884232,NA,40.07,11.78,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,211
Baetidae,NA,NA,PD,2020-05-15,NA,1,-27.984861950394475,5.458288543356617,NA,41.69,11.87,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,212
Baetidae,NA,NA,MR,2020-05-15,NA,1,-27.654935100043097,8.19574203883117,NA,42.82,12.28,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,213
Baetidae,NA,NA,MR,2020-05-15,NA,2,-24.83532000484195,8.194730282862599,NA,41.83,12.04,NA,Ephemeroptera,Baetidae,NA,Invertebrate,Freshwater,NA,214
Belastomatidae,NA,NA,AR,2020-05-15,NA,1,-26.41014534620532,14.679421768986074,NA,43.23,12.51,NA,Hemiptera,Belastomatidae,NA,Invertebrate,Freshwater,NA,215
Belastomatidae,NA,NA,AR,2020-05-15,NA,2,-26.093943382455603,14.725836001878449,NA,46.66,13.63,NA,Hemiptera,Belastomatidae,NA,Invertebrate,Freshwater,NA,216
Belastomatidae,NA,NA,AR,2020-05-15,NA,3,-24.9821364776582,13.71985795418936,NA,45.28,13.07,NA,Hemiptera,Belastomatidae,NA,Invertebrate,Freshwater,NA,217
Belastomatidae,NA,NA,AR,2020-05-15,NA,4,-25.47785955631098,14.26976571345772,NA,44.09,12.92,NA,Hemiptera,Belastomatidae,NA,Invertebrate,Freshwater,NA,218
Caenidae,NA,NA,AR,2020-05-15,NA,1,-28.84898049241687,14.25664864764031,NA,43.17,12.2,NA,Ephemeroptera,Caenidae,NA,Invertebrate,Freshwater,NA,219
Caenidae,NA,NA,SF,2020-05-15,NA,2,-25.2682744440538,11.362433379565791,NA,34.77,9.4,NA,Ephemeroptera,Caenidae,NA,Invertebrate,Freshwater,NA,220
Caenidae,NA,NA,EM,2020-05-15,NA,1,-20.681428403403856,12.321431432643257,NA,31.87,8.52,NA,Ephemeroptera,Caenidae,NA,Invertebrate,Freshwater,NA,221
Calopterygidae,NA,NA,AR,2020-05-15,NA,1,-28.019715342324865,15.165762209293137,NA,40.31,11.71,NA,Odonata,Calopterygidae,NA,Invertebrate,Freshwater,NA,222
Chironomidae,NA,NA,AR,2020-05-15,NA,1,-26.755927493660657,13.308183888535252,NA,45.05,11.65,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,223
Chironomidae,NA,NA,AR,2020-05-15,NA,1,-28.00033522196601,15.530013036991992,NA,43.64,11.2,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,224
Chironomidae,NA,NA,SF,2020-05-15,NA,1,-25.203154468270288,13.91804623472974,NA,36.81,8.6,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,225
Chironomidae,NA,NA,EM,2020-05-15,NA,1,-24.9785391326375,12.495987401228886,NA,33.74,8.85,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,226
Chironomidae,NA,NA,MR,2020-05-15,NA,1,-28.787478794566127,7.980238017525532,NA,45.04,11.02,NA,Diptera,Chironomidae,NA,Invertebrate,Freshwater,NA,227
Coenagrionidae,NA,NA,MR,2020-05-15,NA,1,-28.816073225086093,9.207498007402238,NA,45.95,13.51,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,228
Coenagrionidae,NA,NA,MR,2020-05-15,NA,2,-28.898792827661715,9.355214378813615,NA,49.9,14.94,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,229
Coenagrionidae,NA,NA,MR,2020-05-15,NA,3,-29.736201150032212,9.237850686459373,NA,45.98,13.2,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,230
Coenagrionidae,NA,NA,PL,2020-05-15,NA,1,-23.58533489925477,11.684276618464216,NA,49.37,13.21,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,231
Coenagrionidae,NA,NA,PL,2020-05-15,NA,2,-23.72013721456319,12.33078868238113,NA,52.43,15.09,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,232
Coenagrionidae,NA,NA,PL,2020-05-15,NA,3,-23.237095584708015,11.701476469929924,NA,45.05,12.79,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,233
Coenagrionidae,NA,NA,AR,2020-05-15,NA,1,-27.241450508966683,15.107239915646227,NA,44.02,12.93,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,234
Coenagrionidae,NA,NA,AR,2020-05-15,NA,2,-27.219010369603797,15.484607809162496,NA,42.65,12.46,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,235
Coenagrionidae,NA,NA,AR,2020-05-15,NA,3,-28.253296792965784,16.050659649436895,NA,44.94,13.2,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,236
Coenagrionidae,NA,NA,GC,2020-05-15,NA,1,-30.04848766641241,6.435195620044795,NA,46.21,13.55,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,237
Coenagrionidae,NA,NA,PD,2020-05-15,NA,1,-27.305124521809503,6.920549197979313,NA,53.9,16.48,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,238
Coenagrionidae,NA,NA,PD,2020-05-15,NA,2,-26.841435571275532,5.575350127853672,NA,45.69,13.82,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,239
Coenagrionidae,NA,NA,PD,2020-05-15,NA,3,-27.775947148505537,6.824679796882586,NA,41.68,12.22,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,240
Coenagrionidae,NA,NA,SF,2020-05-15,NA,1,-23.1762952220084,14.242552455658393,NA,43.79,12.89,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,241
Coenagrionidae,NA,NA,SF,2020-05-15,NA,2,-23.293307678494404,14.106077876763164,NA,44.13,12.93,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,242
Coenagrionidae,NA,NA,SF,2020-05-15,NA,3,-23.16103272768414,14.29512044160322,NA,43.27,12.67,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,243
Coenagrionidae,NA,NA,TR,2020-05-15,NA,1,-17.79185781140373,15.595216269847292,NA,48.18,15.03,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,244
Coenagrionidae,NA,NA,TR,2020-05-15,NA,2,-17.618611390325107,14.711199476576429,NA,43.9,13.47,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,245
Coenagrionidae,NA,NA,TR,2020-05-15,NA,3,-17.817335226268234,15.018990711676445,NA,47.6,14.25,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,246
Coenagrionidae,NA,NA,WM,2020-05-15,NA,1,-24.30266730313888,11.098582527035022,NA,44.3,12.78,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,247
Coenagrionidae,NA,NA,WM,2020-05-15,NA,2,-24.520412222165003,10.848884593797088,NA,46.42,13.55,NA,Odonata,Coenagrionidae,NA,Invertebrate,Freshwater,NA,248
Corbicula,NA,NA,AR,2020-05-15,NA,1,-28.067024097537384,NA,NA,39.95,11.02,NA,Veneroida,Corbiculidae,NA,Invertebrate,Freshwater,NA,249
Corduliidae,NA,NA,EM,2020-05-15,NA,1,-22.2429079982646,NA,NA,41.43,11.59,NA,Odonata,Corduliidae,NA,Invertebrate,Freshwater,NA,250
Corduliidae,NA,NA,PD,2020-05-15,NA,1,-26.15965994950141,4.955731051291673,NA,43.36,12.66,NA,Odonata,Corduliidae,NA,Invertebrate,Freshwater,NA,251
Corduliidae,NA,NA,SF,2020-05-15,NA,1,-23.75932250519518,14.193017238133455,NA,40.02,10.38,NA,Odonata,Corduliidae,NA,Invertebrate,Freshwater,NA,252
Cyrenidae,NA,NA,MR,2020-05-15,NA,1,-27.65289264072025,5.947620276666254,NA,34.33,10.04,NA,Veneroida,Corbiculidae,NA,Invertebrate,Freshwater,NA,253
Cyrenidae,NA,NA,GC,2020-05-15,NA,1,-30.65693322138365,9.235542946567628,NA,41.65,11.65,NA,Veneroida,Corbiculidae,NA,Invertebrate,Freshwater,NA,254
Cyrenidae,NA,NA,GC,2020-05-15,NA,2,-28.82765483411226,9.434345809894523,NA,65.26,16.63,NA,Veneroida,Corbiculidae,NA,Invertebrate,Freshwater,NA,255
Dysticidae,NA,NA,PD,2020-05-15,NA,1,-20.81551740752306,6.2656098157501,NA,47.23,12.33,NA,Coleoptera,Dytiscidae,NA,Invertebrate,Freshwater,NA,256
Dysticidae,NA,NA,PD,2020-05-15,NA,2,-25.584889470158203,4.905273471767081,NA,47.65,12.12,NA,Coleoptera,Dytiscidae,NA,Invertebrate,Freshwater,NA,257
Elmidae,NA,NA,PL,2020-05-15,NA,1,-27.413924899946224,11.892698347989857,NA,45.36,11.33,NA,Coleoptera,Elmidae,NA,Invertebrate,Freshwater,NA,258
Elmidae,NA,NA,WM,2020-05-15,NA,1,-28.39199828241926,10.18571923264695,NA,37.53,10.36,NA,Coleoptera,Elmidae,NA,Invertebrate,Freshwater,NA,259
